ENTRY_ID,ACCOUNT_CODE,AMOUNT,CURRENCY,POSTING_DATE,COUNTERPARTY_ID,POSITION_ID,INJECTED_CASE_ID
GL-000890,ADVANCES_FUND,26043864772.36,INR,2025-11-12,CP-00472,POS-001591,
GL-000891,ADVANCES_FUND,22861656992.04,INR,2025-07-22,CP-00480,POS-001620,
GL-000892,ADVANCES_FUND,7162221325.37,INR,2024-04-16,CP-00475,POS-001603,
GL-000893,ADVANCES_FUND,7280259763.43,INR,2025-03-08,CP-00472,POS-001592,
GL-000894,ADVANCES_FUND,3064013817.04,INR,2024-06-14,CP-00479,POS-001616,
GL-000895,ADVANCES_FUND,2624541867.63,INR,2024-06-04,CP-00475,POS-001602,
GL-000896,ADVANCES_FUND,1700139589.35,INR,2025-05-30,CP-00480,POS-001619,
GL-000897,ADVANCES_FUND,26796706412.67,INR,2023-08-20,CP-00477,POS-001610,
GL-000898,ADVANCES_FUND,25198233743.18,INR,2026-05-11,CP-00476,POS-001607,
GL-000899,ADVANCES_FUND,2856022773.64,INR,2023-10-22,CP-00479,POS-001617,
GL-000900,ADVANCES_FUND,14781000791.11,INR,2026-06-22,CP-00474,POS-001598,
GL-000901,ADVANCES_FUND,748393683.71,INR,2025-05-08,CP-00473,POS-001594,
GL-000902,ADVANCES_FUND,113754009712.0,INR,2024-01-09,CP-00478,POS-001613,
GL-000903,ADVANCES_FUND,33490247643.33,INR,2024-06-11,CP-00481,POS-001623,
GL-000904,ADVANCES_FUND,967277365.37,INR,2026-01-21,CP-00498,POS-001681,
GL-000905,ADVANCES_FUND,2486162547.64,INR,2026-06-28,CP-00488,POS-001645,
GL-000906,ADVANCES_FUND,22366069604.12,INR,2024-10-25,CP-00497,POS-001675,
GL-000907,ADVANCES_FUND,7014044365.28,INR,2025-06-07,CP-00497,POS-001676,
GL-000908,ADVANCES_FUND,9169709108.83,INR,2025-05-16,CP-00496,POS-001672,
GL-000909,ADVANCES_FUND,229556674421.25,INR,2024-12-20,CP-00493,POS-001662,
GL-000910,ADVANCES_FUND,937218783.84,INR,2024-11-17,CP-00487,POS-001643,
GL-000911,ADVANCES_FUND,416207001318.89,INR,2026-06-29,CP-00495,POS-001670,
GL-000912,ADVANCES_FUND,8277930531.72,INR,2026-03-05,CP-00487,POS-001642,
GL-000913,ADVANCES_FUND,2347684605.13,INR,2024-02-17,CP-00498,POS-001679,
GL-000914,ADVANCES_FUND,31926208578.6,INR,2023-08-21,CP-00489,POS-001650,
GL-000915,ADVANCES_FUND,25952449709.0,INR,2023-12-27,CP-00490,POS-001654,
GL-000916,ADVANCES_FUND,1694301652.86,INR,2023-10-12,CP-00499,POS-001684,
GL-000917,ADVANCES_FUND,159016058922.76,INR,2025-02-08,CP-00494,POS-001666,
GL-000918,ADVANCES_FUND,2310122058.3,INR,2024-01-08,CP-00488,POS-001646,
GL-000919,ADVANCES_FUND,860607757.64,INR,2023-11-07,CP-00487,POS-001641,
GL-000920,ADVANCES_FUND,3520177147.1,INR,2023-10-27,CP-00489,POS-001649,
GL-000921,ADVANCES_FUND,5587480519.63,INR,2026-01-18,CP-00499,POS-001686,
GL-000922,ADVANCES_FUND,5568426785.36,INR,2026-01-21,CP-00491,POS-001656,
GL-000923,ADVANCES_FUND,40465278736.57,INR,2025-04-16,CP-00500,POS-001689,
GL-000924,ADVANCES_FUND,10274977662.19,INR,2024-12-26,CP-00499,POS-001685,
GL-000925,ADVANCES_FUND,79799486109.16,INR,2023-08-16,CP-00491,POS-001657,
GL-000926,ADVANCES_FUND,24901324166.79,INR,2025-07-17,CP-00494,POS-001667,
GL-000927,ADVANCES_FUND,8363896938.82,INR,2024-01-02,CP-00492,POS-001660,
GL-000928,ADVANCES_FUND,5833716390.18,INR,2023-11-02,CP-00491,POS-001658,
GL-000929,ADVANCES_FUND,1092799769.38,INR,2023-08-09,CP-00498,POS-001680,
GL-000930,ADVANCES_FUND,98865754170.49,INR,2025-12-05,CP-00486,POS-001639,
GL-000931,ADVANCES_FUND,52348360273.08,INR,2025-10-09,CP-00493,POS-001663,
GL-000932,ADVANCES_FUND,30776271414.13,INR,2024-06-17,CP-00501,POS-001692,
GL-000933,ADVANCES_FUND,2397622681.27,INR,2026-02-20,CP-00506,POS-001708,
GL-000934,ADVANCES_FUND,41729829906.86,INR,2024-08-23,CP-00512,POS-001732,
GL-000935,ADVANCES_FUND,46205388399.11,INR,2025-08-01,CP-00509,POS-001722,
GL-000936,ADVANCES_FUND,35430455363.73,INR,2025-12-15,CP-00504,POS-001700,
GL-000937,ADVANCES_FUND,40362319239.94,INR,2025-01-30,CP-00501,POS-001691,
GL-000938,ADVANCES_FUND,53608642096.54,INR,2024-02-19,CP-00508,POS-001718,
GL-000939,ADVANCES_FUND,31166276120.26,INR,2026-06-30,CP-00511,POS-001730,
GL-000940,ADVANCES_FUND,3639906299.17,INR,2025-06-07,CP-00511,POS-001729,
GL-000941,ADVANCES_FUND,9255513845.11,INR,2023-09-26,CP-00505,POS-001703,
GL-000942,ADVANCES_FUND,10866130258.31,INR,2025-04-25,CP-00510,POS-001726,
GL-000943,ADVANCES_FUND,32315647213.83,INR,2026-03-14,CP-00515,POS-001740,
GL-000944,ADVANCES_FUND,64742505430.98,INR,2025-03-18,CP-00504,POS-001701,
GL-000945,ADVANCES_FUND,110225279961.07,INR,2024-06-13,CP-00504,POS-001699,
GL-000946,ADVANCES_FUND,56568943374.02,INR,2023-07-06,CP-00510,POS-001727,
GL-000947,ADVANCES_FUND,24991183251.89,INR,2024-08-11,CP-00502,POS-001695,
GL-000948,ADVANCES_FUND,17540132812.9,INR,2026-05-06,CP-00513,POS-001735,
GL-000949,ADVANCES_FUND,78757207407.24,INR,2024-01-27,CP-00508,POS-001716,
GL-000950,ADVANCES_FUND,57592549.05,INR,2024-02-27,CP-00509,POS-001721,
GL-000951,ADVANCES_FUND,4662974202.14,INR,2024-07-17,CP-00513,POS-001734,
GL-000952,ADVANCES_FUND,1385394961.9,INR,2023-10-23,CP-00505,POS-001704,
GL-000953,ADVANCES_FUND,293844861244.75,INR,2024-03-10,CP-00507,POS-001713,
GL-000954,ADVANCES_FUND,6387630691.53,INR,2025-10-19,CP-00503,POS-001697,
GL-000955,ADVANCES_FUND,192859788684.55,INR,2025-03-26,CP-00508,POS-001717,
GL-000956,ADVANCES_FUND,19994702589.69,INR,2024-12-22,CP-00514,POS-001738,
GL-000957,ADVANCES_FUND,3738074654.21,INR,2026-04-22,CP-00524,POS-001773,
GL-000958,ADVANCES_FUND,93942358430.71,INR,2026-03-09,CP-00517,POS-001745,
GL-000959,ADVANCES_FUND,159605745.85,INR,2025-05-31,CP-00520,POS-001756,
GL-000960,ADVANCES_FUND,2683641960.08,INR,2025-02-07,CP-00528,POS-001790,
GL-000961,ADVANCES_FUND,4557589153.92,INR,2024-11-30,CP-00528,POS-001788,
GL-000962,ADVANCES_FUND,1694595548.37,INR,2023-10-19,CP-00529,POS-001793,
GL-000963,ADVANCES_FUND,9454831788.6,INR,2024-03-17,CP-00529,POS-001794,
GL-000964,ADVANCES_FUND,16649408841.13,INR,2025-03-24,CP-00528,POS-001789,
GL-000965,ADVANCES_FUND,7140313821.18,INR,2025-06-29,CP-00523,POS-001768,
GL-000966,ADVANCES_FUND,4319845888.34,INR,2024-05-11,CP-00525,POS-001779,
GL-000967,ADVANCES_FUND,27485610752.2,INR,2025-09-02,CP-00526,POS-001782,
GL-000968,ADVANCES_FUND,4499144851.96,INR,2023-11-06,CP-00522,POS-001765,
GL-000969,ADVANCES_FUND,1252540862.52,INR,2024-02-26,CP-00524,POS-001774,
GL-000970,ADVANCES_FUND,1067082869.02,INR,2024-06-13,CP-00517,POS-001744,
GL-000971,ADVANCES_FUND,848482614.06,INR,2025-09-30,CP-00524,POS-001775,
GL-000972,ADVANCES_FUND,34185373216.18,INR,2024-08-19,CP-00518,POS-001749,
GL-000973,ADVANCES_FUND,577882920953.56,INR,2024-01-14,CP-00530,POS-001797,
GL-000974,ADVANCES_FUND,3082103642.49,INR,2026-04-13,CP-00527,POS-001785,
GL-000975,ADVANCES_FUND,3361135335.85,INR,2025-12-19,CP-00523,POS-001769,
GL-000976,ADVANCES_FUND,31594791202.47,INR,2024-12-13,CP-00521,POS-001761,
GL-000977,ADVANCES_FUND,16311607458.59,INR,2025-06-02,CP-00530,POS-001798,
GL-000978,ADVANCES_FUND,9610094605.64,INR,2024-05-14,CP-00519,POS-001753,
GL-000979,ADVANCES_FUND,2592972753.89,INR,2025-04-17,CP-00519,POS-001752,
GL-000980,ADVANCES_FUND,15147320303.98,INR,2023-07-05,CP-00520,POS-001758,
GL-000981,ADVANCES_FUND,3563770361.1,INR,2025-08-07,CP-00527,POS-001784,
GL-000982,ADVANCES_FUND,18961969177.51,INR,2025-06-01,CP-00519,POS-001754,
GL-000983,ADVANCES_FUND,63748069802.07,INR,2026-06-27,CP-00530,POS-001799,
GL-000984,ADVANCES_FUND,4842705485.14,INR,2025-10-02,CP-00516,POS-001742,
GL-000985,ADVANCES_FUND,6450020233.35,INR,2025-10-16,CP-00517,POS-001746,
GL-000986,ADVANCES_FUND,684017686.04,INR,2024-03-17,CP-00529,POS-001792,
GL-000987,ADVANCES_FUND,310001841.44,INR,2023-12-27,CP-00533,POS-001811,
GL-000988,ADVANCES_FUND,1632787284.15,INR,2025-08-05,CP-00543,POS-001850,
GL-000989,ADVANCES_FUND,4636812504.04,INR,2024-02-15,CP-00536,POS-001820,
GL-000990,ADVANCES_FUND,7639841818.28,INR,2025-03-23,CP-00531,POS-001802,
GL-000991,ADVANCES_FUND,31343805170.16,INR,2026-03-09,CP-00532,POS-001806,
GL-000992,ADVANCES_FUND,997377636.62,INR,2025-01-28,CP-00539,POS-001833,
GL-000993,ADVANCES_FUND,7824853050.84,INR,2025-10-19,CP-00541,POS-001840,
GL-000994,ADVANCES_FUND,1312781499.93,INR,2025-08-15,CP-00539,POS-001832,
GL-000995,ADVANCES_FUND,8210218174.83,INR,2024-12-11,CP-00540,POS-001836,
GL-000996,ADVANCES_FUND,8028365442.86,INR,2024-02-16,CP-00542,POS-001844,
GL-000997,ADVANCES_FUND,5714745272.23,INR,2024-09-26,CP-00533,POS-001809,
GL-000998,ADVANCES_FUND,9885516046.49,INR,2025-10-29,CP-00537,POS-001824,
GL-000999,ADVANCES_FUND,3734602321.29,INR,2024-05-06,CP-00537,POS-001826,
GL-001000,ADVANCES_FUND,14791979345.84,INR,2024-05-29,CP-00532,POS-001807,
GL-001001,ADVANCES_FUND,2485975073.72,INR,2025-10-14,CP-00542,POS-001843,
GL-001002,ADVANCES_FUND,4924969386.36,INR,2023-12-11,CP-00535,POS-001818,
GL-001003,ADVANCES_FUND,471725088.2,INR,2023-12-20,CP-00543,POS-001849,
GL-001004,ADVANCES_FUND,519189846.31,INR,2024-09-07,CP-00536,POS-001821,
GL-001005,ADVANCES_FUND,1004097010.06,INR,2025-08-10,CP-00531,POS-001801,
GL-001006,ADVANCES_FUND,27130652697.64,INR,2025-06-08,CP-00534,POS-001815,
GL-001007,ADVANCES_FUND,35432870176.61,INR,2025-03-06,CP-00534,POS-001814,
GL-001008,ADVANCES_FUND,4999637974.18,INR,2025-12-07,CP-00540,POS-001837,
GL-001009,ADVANCES_FUND,4274345371.21,INR,2025-07-31,CP-00533,POS-001810,
GL-001010,ADVANCES_FUND,2529411348.36,INR,2026-02-03,CP-00532,POS-001805,
GL-001011,ADVANCES_FUND,66668536889.45,INR,2026-01-12,CP-00537,POS-001825,
GL-001012,ADVANCES_FUND,517731002.74,INR,2024-04-07,CP-00542,POS-001845,
GL-001013,ADVANCES_FUND,19609283925.6,INR,2026-02-10,CP-00544,POS-001852,
GL-001014,ADVANCES_FUND,4941575160.47,INR,2025-02-02,CP-00543,POS-001848,
GL-001015,ADVANCES_FUND,7073111640.08,INR,2025-03-17,CP-00538,POS-001829,
GL-001016,ADVANCES_FUND,15470739751.59,INR,2025-10-05,CP-00546,POS-001859,
GL-001017,ADVANCES_FUND,1323572811.14,INR,2025-11-18,CP-00556,POS-001896,
GL-001018,ADVANCES_FUND,563212838.52,INR,2024-10-11,CP-00556,POS-001895,
GL-001019,ADVANCES_FUND,4778576388.29,INR,2025-04-16,CP-00548,POS-001865,
GL-001020,ADVANCES_FUND,460270949.48,INR,2024-08-30,CP-00554,POS-001889,
GL-001021,ADVANCES_FUND,2159026099.85,INR,2023-09-23,CP-00557,POS-001899,
GL-001022,ADVANCES_FUND,13571110729.57,INR,2024-11-06,CP-00558,POS-001901,
GL-001023,ADVANCES_FUND,18510829180.17,INR,2025-06-06,CP-00546,POS-001861,
GL-001024,ADVANCES_FUND,30156942655.14,INR,2023-11-22,CP-00559,POS-001905,
GL-001025,ADVANCES_FUND,418824595.61,INR,2025-03-07,CP-00556,POS-001894,
GL-001026,ADVANCES_FUND,128190117039.98,INR,2024-09-06,CP-00553,POS-001885,
GL-001027,ADVANCES_FUND,2160685346.09,INR,2026-02-02,CP-00552,POS-001882,
GL-001028,ADVANCES_FUND,38358876639.25,INR,2024-12-21,CP-00549,POS-001869,
GL-001029,ADVANCES_FUND,5012314129.71,INR,2025-03-21,CP-00554,POS-001888,
GL-001030,ADVANCES_FUND,28157079151.81,INR,2026-02-16,CP-00550,POS-001874,
GL-001031,ADVANCES_FUND,45793574606.67,INR,2025-11-11,CP-00557,POS-001898,
GL-001032,ADVANCES_FUND,4848440191.16,INR,2024-05-21,CP-00550,POS-001875,
GL-001033,ADVANCES_FUND,19123233687.49,INR,2025-12-15,CP-00550,POS-001873,
GL-001034,ADVANCES_FUND,107587567674.44,INR,2026-02-06,CP-00552,POS-001881,
GL-001035,ADVANCES_FUND,2984531627.63,INR,2026-04-28,CP-00549,POS-001868,
GL-001036,ADVANCES_FUND,1607009466.08,INR,2026-06-01,CP-00545,POS-001856,
GL-001037,ADVANCES_FUND,9277011310.94,INR,2025-03-12,CP-00555,POS-001892,
GL-001038,ADVANCES_FUND,19938178446.06,INR,2025-01-12,CP-00547,POS-001863,
GL-001039,ADVANCES_FUND,97243294040.0,INR,2024-08-16,CP-00545,POS-001857,
GL-001040,ADVANCES_FUND,1931479775.35,INR,2024-10-12,CP-00551,POS-001877,
GL-001041,ADVANCES_FUND,1719457619.77,INR,2024-11-20,CP-00545,POS-001855,
GL-001042,ADVANCES_FUND,3753918375.68,INR,2023-07-03,CP-00552,POS-001880,
GL-001043,ADVANCES_FUND,510837041.36,INR,2025-09-30,CP-00549,POS-001870,
GL-001044,ADVANCES_FUND,17477025608.55,INR,2024-05-12,CP-00546,POS-001860,
GL-001045,ADVANCES_FUND,1783162222.62,INR,2026-04-04,CP-00559,POS-001904,
GL-001046,ADVANCES_FUND,5524237651.77,INR,2023-12-18,CP-00562,POS-001916,
GL-001047,ADVANCES_FUND,2482064002.84,INR,2024-05-28,CP-00562,POS-001914,
GL-001048,ADVANCES_FUND,19550636091.28,INR,2024-10-30,CP-00567,POS-001931,
GL-001049,ADVANCES_FUND,27326825498.3,INR,2024-09-06,CP-00573,POS-001952,
GL-001050,ADVANCES_FUND,25567812923.27,INR,2026-06-22,CP-00572,POS-001948,
GL-001051,ADVANCES_FUND,3026024463.94,INR,2025-01-28,CP-00562,POS-001915,
GL-001052,ADVANCES_FUND,1242810598.74,INR,2025-12-06,CP-00572,POS-001947,
GL-001053,ADVANCES_FUND,1004613430.1,INR,2024-07-17,CP-00564,POS-001921,
GL-001054,ADVANCES_FUND,11576518533.99,INR,2023-09-15,CP-00571,POS-001944,
GL-001055,ADVANCES_FUND,108538887127.92,INR,2024-11-26,CP-00569,POS-001936,
GL-001056,ADVANCES_FUND,12118722246.54,INR,2024-09-07,CP-00571,POS-001942,
GL-001057,ADVANCES_FUND,159120709.38,INR,2024-06-30,CP-00565,POS-001924,
GL-001058,ADVANCES_FUND,75640455038.18,INR,2023-09-17,CP-00561,POS-001911,
GL-001059,ADVANCES_FUND,18806793648.28,INR,2026-05-20,CP-00567,POS-001929,
GL-001060,ADVANCES_FUND,1903500041.12,INR,2025-07-26,CP-00564,POS-001920,
GL-001061,ADVANCES_FUND,76387795916.68,INR,2025-09-10,CP-00566,POS-001927,
GL-001062,ADVANCES_FUND,15874728180.32,INR,2024-05-07,CP-00570,POS-001938,
GL-001063,ADVANCES_FUND,24892814096.24,INR,2025-02-25,CP-00560,POS-001908,
GL-001064,ADVANCES_FUND,9227570931.21,INR,2024-03-07,CP-00563,POS-001918,
GL-001065,ADVANCES_FUND,2145706943.52,INR,2025-01-29,CP-00572,POS-001949,
GL-001066,ADVANCES_FUND,129231674334.52,INR,2023-07-28,CP-00567,POS-001930,
GL-001067,ADVANCES_FUND,23255973460.65,INR,2024-03-13,CP-00568,POS-001934,
GL-001068,ADVANCES_FUND,16318557840.41,INR,2026-06-11,CP-00570,POS-001939,
GL-001069,ADVANCES_FUND,42222296550.98,INR,2023-07-14,CP-00571,POS-001943,
GL-001070,ADVANCES_FUND,2479270490.29,INR,2023-08-23,CP-00565,POS-001925,
GL-001071,ADVANCES_FUND,5473789249.51,INR,2026-05-14,CP-00574,POS-001954,
GL-001072,ADVANCES_FUND,91678429505.16,INR,2024-06-16,CP-00577,POS-001965,
GL-001073,ADVANCES_FUND,6693191118.52,INR,2024-11-28,CP-00584,POS-001988,
GL-001074,ADVANCES_FUND,8824386798.14,INR,2026-04-07,CP-00587,POS-001996,
GL-001075,ADVANCES_FUND,511958446.67,INR,2024-03-14,CP-00582,POS-001982,
GL-001076,ADVANCES_FUND,121543551967.34,INR,2025-11-03,CP-00585,POS-001992,
GL-001077,ADVANCES_FUND,16379177985.9,INR,2023-10-24,CP-00581,POS-001977,
GL-001078,ADVANCES_FUND,45276995305.0,INR,2024-02-14,CP-00578,POS-001970,
GL-001079,ADVANCES_FUND,7738858641.73,INR,2025-05-28,CP-00583,POS-001986,
GL-001080,ADVANCES_FUND,49898669799.25,INR,2025-03-11,CP-00586,POS-001994,
GL-001081,ADVANCES_FUND,5474827709.67,INR,2026-06-03,CP-00578,POS-001969,
GL-001082,ADVANCES_FUND,1885839400.51,INR,2025-01-01,CP-00575,POS-001958,
GL-001083,ADVANCES_FUND,4141982448.35,INR,2026-04-28,CP-00587,POS-001998,
GL-001084,ADVANCES_FUND,10268245730.2,INR,2023-07-15,CP-00576,POS-001961,
GL-001085,ADVANCES_FUND,1032430584.01,INR,2024-07-30,CP-00575,POS-001959,
GL-001086,ADVANCES_FUND,6044071656.51,INR,2025-10-16,CP-00584,POS-001989,
GL-001087,ADVANCES_FUND,12324029280.08,INR,2024-02-01,CP-00581,POS-001978,
GL-001088,ADVANCES_FUND,10606754781.93,INR,2026-06-09,CP-00576,POS-001963,
GL-001089,ADVANCES_FUND,40695106256.11,INR,2024-11-06,CP-00583,POS-001985,
GL-001090,ADVANCES_FUND,36577042668.96,INR,2026-03-01,CP-00578,POS-001968,
GL-001091,ADVANCES_FUND,676427781.21,INR,2026-05-02,CP-00582,POS-001983,
GL-001092,ADVANCES_FUND,2480050209.03,INR,2025-10-06,CP-00576,POS-001962,
GL-001093,ADVANCES_FUND,97750501549.64,INR,2025-08-12,CP-00588,POS-002001,
GL-001094,ADVANCES_FUND,4284712577.49,INR,2024-04-27,CP-00582,POS-001981,
GL-001095,ADVANCES_FUND,172130716268.46,INR,2023-10-29,CP-00589,POS-002004,
GL-001096,ADVANCES_FUND,11753660049.8,INR,2024-03-03,CP-00579,POS-001973,
GL-001097,ADVANCES_FUND,2771588577.88,INR,2024-04-11,CP-00587,POS-001997,
GL-001098,ADVANCES_FUND,28976609940.25,INR,2024-10-19,CP-00585,POS-001991,
GL-001099,ADVANCES_FUND,15224582962.2,INR,2025-05-20,CP-00580,POS-001975,
GL-001100,NPA_SUBSTANDARD,434936437.79,INR,2025-10-23,CP-00145,POS-000486,
GL-001101,NPA_PROVISION,-184392103.35,INR,2026-06-30,CP-00145,POS-000486,
GL-001102,NPA_SUBSTANDARD,1753618694.5,INR,2026-05-10,CP-00123,POS-000419,
GL-001103,NPA_PROVISION,-1753618694.5,INR,2026-06-30,CP-00123,POS-000419,
GL-001104,NPA_SUBSTANDARD,4194553751.74,INR,2023-09-29,CP-00065,POS-000217,
GL-001105,NPA_PROVISION,-1397719377.19,INR,2026-06-30,CP-00065,POS-000217,
GL-001106,NPA_SUBSTANDARD,6350892955.56,INR,2025-09-03,CP-00574,POS-001955,
GL-001107,NPA_PROVISION,-4596345294.38,INR,2026-06-30,CP-00574,POS-001955,
GL-001108,NPA_SUBSTANDARD,2074375928.86,INR,2024-11-26,CP-00028,POS-000090,
GL-001109,NPA_PROVISION,-1532803629.24,INR,2026-06-30,CP-00028,POS-000090,
GL-001110,NPA_SUBSTANDARD,40394242.09,INR,2025-01-26,CP-00058,POS-000191,
GL-001111,NPA_PROVISION,-13460267.35,INR,2026-06-30,CP-00058,POS-000191,
GL-001112,NPA_SUBSTANDARD,354401611.27,INR,2024-06-06,CP-00066,POS-000221,
GL-001113,NPA_PROVISION,-118094564.69,INR,2026-06-30,CP-00066,POS-000221,
GL-001114,NPA_SUBSTANDARD,24618264.48,INR,2023-10-24,CP-00070,POS-000235,
GL-001115,NPA_PROVISION,-8203357.81,INR,2026-06-30,CP-00070,POS-000235,
GL-001116,NPA_SUBSTANDARD,6952545167.83,INR,2025-07-11,CP-00546,POS-001859,
GL-001117,NPA_PROVISION,-4665681172.05,INR,2026-06-30,CP-00546,POS-001859,
GL-001118,NPA_SUBSTANDARD,209439136.38,INR,2024-02-16,CP-00375,POS-001257,
GL-001119,NPA_PROVISION,-130893113.6,INR,2026-06-30,CP-00375,POS-001257,
GL-001120,NPA_SUBSTANDARD,6732689435.12,INR,2025-08-16,CP-00065,POS-000216,
GL-001121,NPA_PROVISION,-2243483107.15,INR,2026-06-30,CP-00065,POS-000216,
GL-001122,NPA_SUBSTANDARD,5707213480.1,INR,2025-11-26,CP-00315,POS-001058,
GL-001123,NPA_PROVISION,-4247866082.77,INR,2026-06-30,CP-00315,POS-001058,
GL-001124,NPA_SUBSTANDARD,8064851748.51,INR,2026-03-06,CP-00602,POS-002051,
GL-001125,NPA_PROVISION,-4666293589.06,INR,2026-06-30,CP-00602,POS-002051,
GL-001126,NPA_SUBSTANDARD,4956500000.0,INR,2025-05-19,CP-00101,POS-000339,
GL-001127,NPA_PROVISION,-3487600000.0,INR,2026-06-30,CP-00101,POS-000339,
GL-001128,NPA_SUBSTANDARD,543813131.52,INR,2024-10-25,CP-00397,POS-001329,
GL-001129,NPA_PROVISION,-316174840.58,INR,2026-06-30,CP-00397,POS-001329,
GL-001130,NPA_SUBSTANDARD,66800000.0,INR,2024-02-27,CP-00281,POS-000940,
GL-001131,NPA_PROVISION,-27000000.0,INR,2026-06-30,CP-00281,POS-000940,
GL-001132,NPA_SUBSTANDARD,7739682713.06,INR,2023-12-15,CP-00523,POS-001770,
GL-001133,NPA_PROVISION,-4255887619.97,INR,2026-06-30,CP-00523,POS-001770,
GL-001134,NPA_SUBSTANDARD,2634754832.17,INR,2024-11-30,CP-00558,POS-001902,
GL-001135,NPA_PROVISION,-1768118827.95,INR,2026-06-30,CP-00558,POS-001902,
GL-001136,NPA_SUBSTANDARD,387100000.0,INR,2025-04-09,CP-00140,POS-000468,
GL-001137,NPA_PROVISION,-195900000.0,INR,2026-06-30,CP-00140,POS-000468,
GL-001138,NPA_SUBSTANDARD,362400000.0,INR,2025-12-21,CP-00334,POS-001120,
GL-001139,NPA_PROVISION,-362400000.0,INR,2026-06-30,CP-00334,POS-001120,
GL-001140,NPA_SUBSTANDARD,6471807044.44,INR,2023-10-04,CP-00562,POS-001916,
GL-001141,NPA_PROVISION,-4683854705.62,INR,2026-06-30,CP-00562,POS-001916,
GL-001142,NPA_SUBSTANDARD,1084259205.72,INR,2025-04-23,CP-00064,POS-000212,
GL-001143,NPA_PROVISION,-361299482.95,INR,2026-06-30,CP-00064,POS-000212,
GL-001144,NPA_SUBSTANDARD,564112131.09,INR,2024-03-15,CP-00506,POS-001709,
GL-001145,NPA_PROVISION,-359305531.71,INR,2026-06-30,CP-00506,POS-001709,
GL-001146,NPA_SUBSTANDARD,9713667279.9,INR,2024-08-14,CP-00498,POS-001681,
GL-001147,NPA_PROVISION,-9434436181.89,INR,2026-06-30,CP-00498,POS-001681,
GL-001148,NPA_SUBSTANDARD,706030040.59,INR,2023-09-15,CP-00149,POS-000500,
GL-001149,NPA_PROVISION,-299322735.23,INR,2026-06-30,CP-00149,POS-000500,
GL-001150,NPA_SUBSTANDARD,166300000.0,INR,2023-07-31,CP-00533,POS-001811,
GL-001151,NPA_PROVISION,-134800000.0,INR,2026-06-30,CP-00533,POS-001811,
GL-001152,NPA_SUBSTANDARD,2027423565.89,INR,2024-05-18,CP-00058,POS-000192,
GL-001153,NPA_PROVISION,-675582999.18,INR,2026-06-30,CP-00058,POS-000192,
GL-001154,NPA_SUBSTANDARD,35317762.6,INR,2024-07-06,CP-00068,POS-000227,
GL-001155,NPA_PROVISION,-11768670.53,INR,2026-06-30,CP-00068,POS-000227,
GL-001156,NPA_SUBSTANDARD,799121198.86,INR,2026-01-31,CP-00475,POS-001601,
GL-001157,NPA_PROVISION,-777830943.41,INR,2026-06-30,CP-00475,POS-001601,
GL-001158,NPA_SUBSTANDARD,2304200000.0,INR,2026-06-13,CP-00184,POS-000616,
GL-001159,NPA_PROVISION,-1546200000.0,INR,2026-06-30,CP-00184,POS-000616,
GL-001160,NPA_SUBSTANDARD,736133521.62,INR,2024-11-10,CP-00146,POS-000488,
GL-001161,NPA_PROVISION,-312085161.42,INR,2026-06-30,CP-00146,POS-000488,
GL-001162,NPA_SUBSTANDARD,4138550024.14,INR,2024-05-20,CP-00524,POS-001773,
GL-001163,NPA_PROVISION,-2275701015.84,INR,2026-06-30,CP-00524,POS-001773,
GL-001164,NPA_SUBSTANDARD,2680900000.0,INR,2024-04-04,CP-00219,POS-000737,
GL-001165,NPA_PROVISION,-1947200000.0,INR,2026-06-30,CP-00219,POS-000737,
GL-001166,NPA_SUBSTANDARD,911008211.58,INR,2025-09-29,CP-00061,POS-000201,
GL-001167,NPA_PROVISION,-303568366.38,INR,2026-06-30,CP-00061,POS-000201,
GL-001168,NPA_SUBSTANDARD,3753297650.45,INR,2024-12-26,CP-00363,POS-001217,
GL-001169,NPA_PROVISION,-2722020798.59,INR,2026-06-30,CP-00363,POS-001217,
GL-001170,NPA_SUBSTANDARD,914266128.13,INR,2023-11-29,CP-00520,POS-001757,
GL-001171,NPA_PROVISION,-502735582.36,INR,2026-06-30,CP-00520,POS-001757,
GL-001172,NPA_SUBSTANDARD,1781834810.63,INR,2026-03-18,CP-00069,POS-000231,
GL-001173,NPA_PROVISION,-593747318.35,INR,2026-06-30,CP-00069,POS-000231,
GL-001174,NPA_SUBSTANDARD,903842721.91,INR,2025-05-06,CP-00068,POS-000226,
GL-001175,NPA_PROVISION,-301180664.53,INR,2026-06-30,CP-00068,POS-000226,
GL-001176,NPA_SUBSTANDARD,36734161464.63,INR,2023-08-31,CP-00035,POS-000113,
GL-001177,NPA_PROVISION,-26353749613.7,INR,2026-06-30,CP-00035,POS-000113,
GL-001178,NPA_SUBSTANDARD,315486868.48,INR,2025-11-24,CP-00396,POS-001326,
GL-001179,NPA_PROVISION,-183425159.42,INR,2026-06-30,CP-00396,POS-001326,
GL-001180,NPA_SUBSTANDARD,1036200000.0,INR,2025-07-19,CP-00422,POS-001418,
GL-001181,NPA_PROVISION,-675700000.0,INR,2026-06-30,CP-00422,POS-001418,
GL-001182,NPA_SUBSTANDARD,1122625802.27,INR,2025-02-03,CP-00521,POS-001760,
GL-001183,NPA_PROVISION,-617308154.72,INR,2026-06-30,CP-00521,POS-001760,
